game,bluetop,bluetopgp,bluetopwr,bluetopkda,bluejungle,bluejunglegp,bluejunglewr,bluejunglekda,bluemid,bluemidgp,bluemidwr,bluemidkda,blueadc,blueadcgp,blueadcwr,blueadckda,bluesupport,bluesupportgp,bluesupportwr,bluesupportkda,redtop,redtopgp,redtopwr,redtopkda,redjungle,redjunglegp,redjunglewr,redjunglekda,redmid,redmidgp,redmidwr,redmidkda,redadc,redadcgp,redadcwr,redadckda,redsupport,redsupportgp,redsupportwr,redsupportkda,result
ESPORTSTMNT01/1895024,164,4,0.5,2.4,77,1,0.0,0.4,112,7,0.57,5.3,67,7,0.57,2.6,43,1,0.0,0.8,106,4,0.6,4.1,876,6,0.33,4.1,61,12,1.0,6.3,145,12,1.0,8.5,150,1,0.63,3.3,1
ESPORTSTMNT04/1610180,106,1,0.0,1.0,59,4,0.25,1.9,115,2,0.5,3.8,145,9,0.22,2.6,71,5,0.0,1.6,14,10,0.4,3.0,77,3,1.0,3.4,18,1,0.39,9.0,70,2,0.5,22.0,12,27,0.67,3.7,1
ESPORTSTMNT01/1895048,150,4,0.5,2.8,2,11,0.45,3.5,103,11,0.64,4.1,498,21,0.48,3.8,12,2,0.42,0.9,517,5,0.75,4.3,120,6,1.0,8.7,61,23,0.72,4.6,235,6,0.33,13.2,71,9,0.57,2.9,1
ESPORTSTMNT01/1895090,14,1,0.0,1.5,876,3,0.67,4.2,134,15,0.6,5.5,523,8,0.75,5.0,412,12,0.33,3.1,266,4,0.0,4.7,120,2,0.5,14.0,142,18,0.5,13.0,202,3,0.33,8.3,111,7,0.57,2.3,1
ESPORTSTMNT01/1895115,79,5,0.4,1.8,77,5,0.2,2.3,70,1,1.0,13.0,145,7,0.43,4.1,497,9,0.58,4.3,39,1,0.8,1.8,36,2,0.7,4.2,13,6,0.48,2.8,235,3,0.67,4.3,12,7,0.7,3.3,0
ESPORTSTMNT01/1895144,79,2,0.5,1.1,77,2,0.5,2.4,70,2,0.0,2.0,498,11,0.45,3.2,497,19,0.25,4.6,39,5,0.5,4.6,876,10,0.5,5.6,268,29,0.25,4.8,67,3,0.5,2.6,12,40,0.4,3.3,1
ESPORTSTMNT01/1895167,39,3,0.67,1.9,141,1,1.0,5.0,268,10,0.6,3.2,202,10,0.8,7.8,89,4,0.75,1.7,79,6,0.0,5.6,876,2,0.0,2.1,236,4,0.2,2.4,18,4,0.29,3.2,111,15,0.68,2.5,0
ESPORTSTMNT01/1885454,98,33,0.58,5.3,120,5,1.0,9.8,517,4,1.0,18.7,18,10,0.7,8.4,71,8,0.6,5.7,80,2,0.8,0.8,72,3,0.75,1.3,61,15,1.0,2.9,145,14,0.72,2.5,497,19,0.54,6.5,0
ESPORTSTMNT01/1885491,58,23,0.61,2.9,120,10,0.7,3.2,61,20,0.6,4.0,222,3,0.33,5.0,71,10,0.51,4.3,150,5,0.0,5.4,72,4,0.67,3.8,112,2,0.43,6.6,429,18,0.56,6.0,12,69,0.5,3.1,1
ESPORTSTMNT01/1885505,58,11,0.45,2.1,120,7,0.71,6.1,268,46,0.59,3.9,145,29,0.66,5.0,111,39,0.35,2.7,150,1,1.0,1.8,876,9,0.44,4.7,112,14,0.67,3.3,51,27,0.44,4.0,25,4,0.38,3.1,0
ESPORTSTMNT01/1885512,41,32,0.63,5.9,120,9,0.56,3.7,134,51,0.69,5.4,18,14,0.71,4.9,111,17,0.33,2.3,31,3,0.7,4.2,876,9,0.64,3.9,236,6,0.67,2.9,498,34,0.67,3.3,89,8,0.67,2.2,1
ESPORTSTMNT01/1885529,14,14,0.5,2.8,876,6,0.5,3.2,134,8,0.38,2.3,498,23,0.48,3.4,71,6,0.2,2.0,150,10,0.75,7.3,76,11,0.33,4.5,268,9,0.45,4.6,18,3,0.56,1.8,12,21,0.75,5.2,1
7141-9807,266,4,0.5,1.9,77,9,0.11,1.4,134,5,0.2,2.1,18,9,0.56,2.8,12,5,0.67,1.3,164,12,0.14,2.6,876,3,0.11,2.8,61,44,0.0,3.6,145,52,0.56,4.0,79,4,0.0,3.6,1
7141-9808,150,9,0.67,2.8,2,49,0.57,4.4,134,38,0.45,3.1,498,22,0.59,4.9,71,21,0.5,3.2,58,7,0.57,1.2,77,9,0.67,1.4,7,2,0.0,2.5,18,9,0.4,2.8,79,1,0.0,0.8,0
ESPORTSTMNT01/1895312,114,6,0.67,2.1,77,13,0.54,2.9,42,4,1.0,6.8,145,12,0.67,4.3,89,4,0.64,3.8,266,7,0.58,3.9,120,3,0.38,5.1,268,2,0.63,4.7,81,5,0.58,9.6,43,2,0.0,7.8,0
7143-9809,58,27,0.52,2.3,2,28,0.54,4.2,112,8,0.75,2.7,18,16,0.69,5.2,71,11,0.5,3.2,164,19,0.0,2.9,104,13,0.33,2.7,4,8,0.17,6.2,145,24,0.0,4.3,79,0,0.23,0.0,0
ESPORTSTMNT01/1895318,126,4,0.5,3.0,120,3,0.67,4.4,134,6,0.5,2.2,498,6,0.67,5.3,12,4,0.5,2.5,150,0,0.4,0.0,72,3,0.6,4.3,142,6,0.75,2.7,145,4,0.58,2.3,111,13,0.0,2.6,0
7143-9812,164,14,0.57,2.4,76,3,0.33,2.9,3,9,0.56,3.8,18,16,0.69,5.2,79,2,0.42,1.5,24,5,1.0,2.0,203,10,1.0,2.3,70,4,0.6,6.7,145,24,0.67,4.3,875,0,0.55,0.0,1
7329-9813,150,33,0.48,2.8,77,8,0.25,4.0,61,7,0.29,3.2,498,14,0.57,4.3,89,24,0.7,2.4,117,1,0.58,2.2,120,6,0.43,4.7,112,5,0.63,3.9,18,24,1.0,6.2,79,11,0.0,2.3,1
7143-9814,58,27,0.52,2.3,76,3,0.33,2.9,112,8,0.75,2.7,145,68,0.49,3.8,12,20,0.38,3.1,164,19,0.0,2.9,163,7,0.5,4.8,4,8,0.0,6.2,81,3,0.44,20.0,71,0,0.0,0.0,1
7144-9816,164,14,0.93,8.9,76,12,0.75,6.5,142,28,0.46,3.9,18,3,0.67,1.4,71,8,0.25,2.0,79,0,0.57,0.0,876,8,0.71,5.7,777,1,0.82,1.0,145,18,0.67,3.6,12,1,0.8,1.3,0
7329-9815,150,33,0.48,2.8,77,8,0.25,4.0,61,7,0.29,3.2,498,14,0.57,4.3,12,12,0.82,2.4,164,28,0.0,3.1,876,7,0.6,5.6,236,11,0.6,6.6,18,24,0.7,6.2,79,5,0.48,3.1,1
7145-9819,150,11,0.82,4.7,104,26,0.23,2.2,4,9,0.67,4.0,145,17,0.71,6.2,497,17,0.5,8.4,236,2,0.0,0.0,2,15,0.0,4.6,70,5,0.44,2.9,135,10,0.0,4.9,89,21,0.4,2.7,0
ESPORTSTMNT01/1885630,150,3,1.0,10.0,77,5,0.6,5.5,61,2,0.5,4.0,145,10,0.6,4.0,89,8,0.58,3.1,117,1,0.0,5.0,2,1,0.5,2.0,134,9,0.67,4.4,498,2,0.44,1.0,12,5,0.0,2.8,0
7144-9818,150,20,0.55,4.3,76,12,0.75,6.5,80,19,0.53,3.7,523,10,0.7,3.3,412,12,0.6,4.7,266,0,0.17,0.0,876,8,0.0,5.7,112,12,0.25,4.6,145,18,0.0,3.6,111,1,0.22,0.7,0
7330-9817,150,20,0.65,3.9,77,18,0.72,4.4,112,16,0.63,3.4,498,54,0.65,5.2,12,81,0.6,4.2,126,6,0.32,2.2,120,4,0.85,1.4,268,4,0.73,2.4,18,4,0.83,1.5,497,9,0.65,2.0,0
7145-9820,266,12,0.5,2.4,77,9,0.78,6.7,70,5,0.6,2.9,18,20,0.6,5.0,111,40,0.63,3.1,58,19,0.82,2.0,120,13,0.8,8.8,3,15,0.67,6.9,135,6,0.5,10.3,12,17,0.6,4.0,1
7330-9821,126,6,0.17,2.2,72,5,0.6,1.7,68,23,0.78,5.4,18,4,0.0,1.5,412,32,0.67,3.8,236,17,0.56,4.3,76,5,0.0,5.8,58,9,0.29,3.5,222,6,0.0,3.5,12,81,0.0,4.2,1
ESPORTSTMNT01/1885647,85,6,0.5,4.1,120,4,0.75,5.8,61,2,0.5,5.0,145,0,0.0,0.0,89,6,0.0,5.4,150,9,0.7,2.7,77,1,0.73,0.7,134,7,0.71,3.5,498,2,0.57,1.0,875,1,0.52,0.5,0
ESPORTSTMNT01/1895436,516,11,0.45,3.8,120,6,0.17,2.2,517,3,0.33,2.2,145,19,0.47,3.7,71,2,0.0,0.9,150,10,0.4,4.4,104,11,0.73,5.0,112,7,0.67,4.2,498,21,0.61,3.8,111,23,0.67,2.7,1
ESPORTSTMNT01/1895443,31,4,0.25,1.2,876,6,0.17,2.2,69,4,0.75,4.1,222,3,0.67,5.1,412,1,1.0,5.0,14,10,0.0,2.4,28,11,0.4,4.2,236,3,0.38,2.5,145,28,0.8,3.7,432,6,0.52,4.6,1
ESPORTSTMNT01/1895453,79,1,1.0,2.7,36,3,0.67,3.9,112,6,0.33,1.9,235,5,1.0,9.4,875,1,0.6,1.1,106,2,0.5,0.6,120,5,0.0,4.4,142,13,0.0,3.7,110,5,0.5,7.4,111,23,0.7,2.7,0
ESPORTSTMNT01/1895463,54,3,0.67,1.9,427,1,1.0,3.0,18,4,1.0,6.8,74,14,0.79,3.9,555,15,1.0,2.9,126,6,0.0,2.6,77,3,0.0,1.9,34,2,0.6,2.1,202,2,0.6,16.5,412,20,0.0,3.5,0
ESPORTSTMNT01/1885740,41,30,0.63,3.7,876,4,1.0,23.5,13,2,0.5,2.9,498,8,0.25,2.0,79,3,0.5,5.2,14,4,0.0,1.4,77,4,0.0,2.3,4,5,0.33,6.9,145,10,0.0,8.2,71,2,0.0,1.1,0
ESPORTSTMNT01/1895479,54,4,0.5,3.8,77,2,0.5,6.0,268,7,0.29,3.8,81,4,0.25,3.3,43,4,1.0,7.7,164,3,0.7,1.2,72,2,0.0,1.0,112,9,0.36,4.3,51,3,0.67,1.9,99,3,0.5,1.8,0
ESPORTSTMNT01/1895490,41,1,1.0,14.0,36,3,0.67,3.9,61,20,0.65,3.9,235,9,0.89,8.9,79,1,0.67,1.8,150,10,0.75,4.4,72,1,0.2,1.0,268,14,0.4,3.9,51,6,0.6,7.4,43,8,0.27,4.8,0
ESPORTSTMNT01/1885775,8,10,0.7,3.3,77,7,0.86,12.0,236,3,0.67,3.4,498,8,0.25,2.0,71,3,0.5,2.8,516,12,0.33,4.3,120,5,0.6,3.3,112,10,0.33,3.7,145,10,0.5,8.2,12,15,0.5,2.4,0
ESPORTSTMNT01/1895503,114,5,0.4,1.1,141,3,0.33,2.1,268,11,0.36,3.0,145,20,0.65,4.6,12,6,0.79,1.7,14,3,0.5,3.5,876,5,0.67,3.6,61,9,0.0,3.4,18,2,0.4,11.5,3,2,0.75,4.2,1
ESPORTSTMNT01/1895514,266,8,0.88,3.7,64,10,0.4,2.5,61,5,0.6,5.5,110,6,0.83,6.4,497,14,0.38,6.7,126,6,0.71,2.6,59,6,0.4,4.1,268,1,0.65,0.3,498,5,0.47,4.0,111,8,0.75,2.8,0
ESPORTSTMNT01/1895524,516,10,0.4,2.9,120,5,0.4,4.4,268,14,0.36,3.9,18,6,0.33,2.7,412,16,0.71,2.9,58,14,0.63,3.2,77,5,0.33,3.3,61,20,0.5,3.9,145,19,0.33,3.7,111,4,0.6,2.3,1
ESPORTSTMNT01/1885796,150,5,0.4,4.6,72,6,0.83,6.3,4,5,0.6,6.9,523,12,0.92,4.9,412,14,1.0,4.0,41,30,0.78,3.7,104,3,0.0,4.3,115,2,0.5,2.9,202,3,0.5,3.0,111,5,0.33,1.9,0
ESPORTSTMNT01/1895540,150,5,0.8,3.3,876,5,0.8,4.7,777,3,1.0,6.9,74,14,0.79,3.9,12,1,0.5,19.0,266,9,0.75,3.5,77,3,0.5,1.9,4,2,0.83,4.6,145,4,0.67,4.6,40,3,0.45,2.1,0
ESPORTSTMNT01/1895542,79,1,0.0,1.3,120,4,0.25,2.5,13,3,0.33,2.3,18,10,0.5,5.5,71,2,1.0,1.4,31,24,0.4,3.2,56,4,0.0,2.4,3,6,0.0,5.3,145,18,0.92,5.6,12,11,0.0,2.7,1
ESPORTSTMNT01/1885821,41,30,0.63,3.7,876,4,1.0,23.5,112,5,0.6,4.2,145,10,0.6,3.2,79,3,0.67,5.2,150,5,0.69,4.6,77,4,1.0,2.3,245,1,0.8,1.0,498,12,0.64,10.1,71,2,0.83,1.1,0
ESPORTSTMNT01/1895562,14,2,0.5,5.3,120,4,0.25,3.2,268,10,0.4,3.0,15,7,0.14,1.8,79,6,0.0,4.9,150,16,0.33,3.9,72,5,0.5,8.6,61,15,0.33,8.2,498,11,0.0,4.0,71,6,0.0,2.8,1
